                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                0.86424,                 1.3583,                0.45822,                 1.0223,                 0.9696,                 0.9375,                0.98005,                 0.7478,                0.86836,                0.87019,                0.90612,                0.54118,                0.79634,                 1.2732,                0.57477,                  1.095,             0.00097386,             0.00097386,             0.00097386
                     45,                 0.8711,                 1.3742,                0.46447,                 1.0106,                0.99003,                0.98224,                0.99354,                0.75756,                0.86319,                0.87153,                 0.8789,                0.50536,                0.66146,                 1.0808,                0.37237,                0.98352,             0.00095736,             0.00095736,             0.00095736
                     46,                 0.8512,                 1.3936,                0.45709,                 1.0101,                0.97993,                0.98611,                0.99003,                0.73057,                0.89468,                0.90278,                0.90225,                0.53071,                0.66711,                 1.1108,                 0.3331,                0.98772,             0.00094085,             0.00094085,             0.00094085
                     47,                0.83543,                 1.3519,                0.42962,                 1.0123,                0.98655,                0.97561,                0.99432,                0.77113,                0.81732,                0.84248,                 0.8025,                0.50125,                0.61771,                 1.0653,                0.36969,                0.96551,             0.00092435,             0.00092435,             0.00092435
                     48,                0.85536,                 1.2773,                0.44047,                  1.007,                0.99011,                0.98215,                0.98926,                0.76256,                0.89132,                0.91576,                0.92486,                0.56896,                0.62774,                 1.0057,                0.32367,                0.96805,             0.00090785,             0.00090785,             0.00090785
                     49,                 0.8513,                 1.3363,                0.43942,                 1.0229,                0.98702,                0.98473,                0.99364,                0.75509,                 0.8814,                  0.875,                0.86383,                0.49945,                0.66742,                 1.0833,                0.33771,                 0.9804,             0.00089134,             0.00089134,             0.00089134
                     50,                0.83455,                 1.2938,                0.43448,                0.99758,                0.98839,                0.98611,                0.98871,                0.78393,                0.88763,                0.90086,                0.87889,                0.52953,                0.61458,                 1.0726,                0.32226,                0.96052,             0.00087484,             0.00087484,             0.00087484
                     51,                0.85612,                 1.3405,                0.43994,                 1.0215,                0.97226,                      1,                0.99426,                0.77767,                0.85003,                0.85046,                0.79409,                0.49151,                0.60327,                 1.0615,                0.31665,                 0.9702,             0.00085834,             0.00085834,             0.00085834
                     52,                0.82618,                 1.2968,                0.42549,                  1.002,                0.98843,                0.98611,                0.99386,                 0.8066,                0.88756,                0.87348,                0.87396,                0.53202,                0.61445,                  1.024,                0.30694,                0.96451,             0.00084184,             0.00084184,             0.00084184
                     53,                0.83809,                 1.3531,                0.43789,                 1.0061,                  0.967,                0.97581,                  0.987,                0.74668,                0.77142,                0.80556,                0.72541,                0.48503,                0.67648,                 1.1398,                0.35328,                0.98474,             0.00082533,             0.00082533,             0.00082533
                     54,                0.85901,                  1.402,                0.45837,                 1.0299,                0.96906,                0.98539,                0.98426,                0.78282,                0.91589,                0.88542,                0.88994,                0.54357,                0.62686,                 1.1101,                0.34066,                0.97048,             0.00080883,             0.00080883,             0.00080883
                     55,                 0.8213,                 1.2741,                0.41212,                0.99939,                 0.9886,                0.98611,                 0.9856,                0.77049,                0.91681,                0.91667,                0.89992,                0.55273,                0.59147,                  1.068,                0.32835,                0.95335,             0.00079233,             0.00079233,             0.00079233
                     56,                0.80034,                 1.3042,                0.41117,                0.99112,                0.98889,                0.98476,                0.98551,                0.76823,                 0.8879,                0.88889,                0.88447,                0.53107,                  0.623,                  1.036,                0.36083,                0.96688,             0.00077582,             0.00077582,             0.00077582
                     57,                0.81313,                 1.3104,                0.42417,                0.99745,                0.98878,                0.98611,                0.98846,                0.78867,                0.90086,                0.86111,                0.87003,                0.52604,                0.63424,                 1.0554,                0.31681,                0.97697,             0.00075932,             0.00075932,             0.00075932
                     58,                0.80697,                   1.32,                0.41546,                 0.9956,                0.99041,                0.98611,                0.98657,                0.79692,                 0.9049,                0.90278,                0.89794,                0.57708,                0.61867,                 1.0802,                0.30251,                0.97255,             0.00074282,             0.00074282,             0.00074282
                     59,                 0.8345,                 1.2868,                0.42509,                 1.0063,                0.99049,                0.98581,                0.98576,                0.78709,                0.86989,                0.84722,                0.84148,                0.50812,                0.65038,                 1.0919,                0.32076,                0.99802,             0.00072631,             0.00072631,             0.00072631
                     60,                0.79766,                 1.2834,                0.40668,                0.98419,                0.98907,                0.98611,                0.98572,                0.76803,                0.86415,                0.87407,                0.86726,                0.52578,                0.64633,                 1.1336,                0.31506,                0.99375,             0.00070981,             0.00070981,             0.00070981
                     61,                0.83244,                 1.3053,                0.42127,                 1.0043,                0.99314,                0.98444,                 0.9861,                0.74218,                0.88041,                0.88874,                0.88575,                 0.5762,                0.66492,                 1.0416,                0.33007,                0.99453,             0.00069331,             0.00069331,             0.00069331
                     62,                0.79445,                 1.2277,                0.40251,                0.98839,                0.99153,                0.98486,                0.98761,                0.74637,                0.87933,                0.88887,                0.90858,                0.52833,                0.63082,                 1.0348,                0.30129,                0.98004,              0.0006768,              0.0006768,              0.0006768
                     63,                0.77435,                 1.2432,                0.39697,                0.97715,                0.98431,                0.98382,                0.99231,                0.73986,                0.85557,                  0.875,                 0.8613,                0.55599,                0.59253,                 1.0036,                0.29726,                0.96048,              0.0006603,              0.0006603,              0.0006603
                     64,                 0.7909,                 1.2577,                 0.4048,                0.99035,                0.97911,                0.97222,                0.99341,                0.78018,                0.86133,                0.86111,                 0.8549,                0.54638,                0.63029,                 1.0989,                0.30955,                0.96656,              0.0006438,              0.0006438,              0.0006438
                     65,                0.79274,                 1.2207,                0.40152,                0.99169,                0.99026,                0.98397,                0.99297,                0.78364,                0.89006,                0.90278,                0.90951,                0.58584,                0.61922,                 1.0776,                0.29776,                0.97327,             0.00062729,             0.00062729,             0.00062729
                     66,                0.76621,                 1.1886,                0.38506,                0.98073,                0.98945,                0.98611,                0.99435,                0.78575,                0.85275,                  0.875,                0.85535,                0.55853,                0.58537,                 1.0191,                  0.264,                0.95398,             0.00061079,             0.00061079,             0.00061079
                     67,                0.76685,                 1.2314,                0.39199,                0.97556,                0.98495,                      1,                  0.995,                0.80231,                0.89245,                0.91667,                0.90954,                0.55924,                0.59736,                   1.04,                 0.2851,                0.95656,             0.00059429,             0.00059429,             0.00059429
                     68,                0.77634,                 1.2528,                0.39561,                0.98649,                0.98747,                      1,                0.99434,                 0.8004,                0.90434,                0.91667,                0.90532,                0.55757,                0.63841,                 1.0622,                0.30682,                0.98388,             0.00057778,             0.00057778,             0.00057778
                     69,                0.75638,                  1.233,                0.37768,                0.96483,                0.98996,                0.99945,                0.99493,                0.79965,                0.89265,                0.90278,                0.89732,                0.54834,                0.58095,                 1.0274,                0.26959,                0.97169,             0.00056128,             0.00056128,             0.00056128
                     70,                0.77607,                 1.2213,                0.37413,                0.96889,                0.98935,                0.99955,                  0.995,                0.79416,                0.87799,                0.88889,                0.85275,                 0.5518,                   0.61,                 1.0005,                 0.2751,                 0.9756,             0.00054478,             0.00054478,             0.00054478
                     71,                0.74893,                 1.1893,                0.37096,                0.96222,                0.99059,                0.98611,                  0.994,                0.78971,                0.94252,                 0.8731,                0.91399,                0.60227,                0.60315,                 1.0285,                0.27288,                0.97115,             0.00052827,             0.00052827,             0.00052827
                     72,                0.76871,                 1.1888,                0.37713,                0.98096,                0.99127,                0.98611,                0.99279,                0.76605,                0.89118,                0.88889,                0.89205,                 0.5686,                0.64311,                 1.0558,                0.28117,                0.98765,             0.00051177,             0.00051177,             0.00051177
                     73,                0.73528,                  1.151,                0.36161,                0.96487,                 0.9917,                0.98543,                0.99279,                0.80852,                0.86457,                  0.875,                0.85751,                0.55146,                0.60015,                 1.0323,                0.27416,                0.96591,             0.00049527,             0.00049527,             0.00049527
                     74,                0.73528,                 1.1824,                0.37228,                0.95936,                0.99043,                0.98611,                  0.992,                0.80059,                0.86219,                0.86111,                 0.8512,                0.55335,                0.60918,                0.97884,                0.26965,                0.97436,             0.00047876,             0.00047876,             0.00047876
                     75,                 0.7219,                 1.1277,                0.35857,                0.96094,                 0.9872,                0.98611,                0.98736,                0.77009,                0.88013,                 0.9007,                0.89883,                0.56668,                0.61018,                0.97373,                0.28423,                0.96232,             0.00046226,             0.00046226,             0.00046226
                     76,                0.72174,                  1.135,                 0.3566,                0.95614,                 0.9852,                0.98611,                0.98782,                0.80316,                0.86193,                  0.875,                0.87881,                0.56719,                0.58472,                0.96814,                0.29753,                0.96776,             0.00044576,             0.00044576,             0.00044576
                     77,                0.73435,                 1.1753,                0.36237,                0.96439,                0.98399,                0.98611,                0.98622,                0.74958,                0.85899,                0.88702,                0.89784,                0.57533,                 0.5802,                0.95879,                0.28669,                0.95714,             0.00042925,             0.00042925,             0.00042925
                     78,                0.68594,                 1.1084,                 0.3469,                0.93968,                0.99171,                0.98417,                0.98765,                0.80012,                0.89134,                 0.8873,                0.89304,                0.55935,                0.58991,                0.95106,                0.28003,                0.96248,             0.00041275,             0.00041275,             0.00041275
                     79,                0.71382,                 1.1058,                0.34924,                0.95871,                0.98876,                0.98611,                0.99167,                0.80604,                0.92081,                0.92957,                0.93467,                0.57819,                0.59627,                 1.0149,                0.27694,                0.96125,             0.00039625,             0.00039625,             0.00039625
                     80,                 0.7043,                 1.1249,                0.34411,                0.94951,                0.98587,                0.98611,                0.99459,                 0.7942,                0.89112,                0.91667,                0.91585,                 0.5916,                0.60719,                 0.9849,                0.27569,                0.96348,             0.00037974,             0.00037974,             0.00037974
                     81,                0.71751,                 1.1562,                0.34862,                 0.9469,                0.98898,                0.98611,                 0.9883,                0.79592,                0.91771,                0.91667,                0.91866,                0.56324,                0.59782,                  0.991,                0.27684,                0.96971,             0.00036324,             0.00036324,             0.00036324
                     82,                0.70154,                 1.1338,                0.34914,                0.94914,                0.99148,                0.98611,                0.98722,                0.80304,                0.90855,                0.91562,                0.91408,                0.56287,                0.58804,                 1.0332,                0.27423,                0.96322,             0.00034674,             0.00034674,             0.00034674
                     83,                 0.6914,                 1.0645,                0.33636,                 0.9385,                0.99585,                0.98611,                0.98617,                0.77311,                0.90733,                0.91496,                0.91764,                0.55708,                0.58225,                0.99989,                0.27256,                0.96128,             0.00033023,             0.00033023,             0.00033023
                     84,                0.71262,                 1.1481,                 0.3591,                0.94979,                0.98844,                0.98611,                0.98748,                0.80971,                0.88036,                  0.875,                0.87622,                 0.5553,                0.61303,                 1.0068,                0.26781,                0.96875,             0.00031373,             0.00031373,             0.00031373
                     85,                 0.7077,                 1.1513,                0.34991,                0.95172,                0.98985,                0.98611,                 0.9884,                 0.8104,                0.92952,                0.84722,                0.86775,                0.55861,                0.57459,                0.99763,                0.26281,                0.97021,             0.00029723,             0.00029723,             0.00029723
                     86,                0.68188,                 1.1105,                0.33664,                0.93613,                0.99098,                0.98611,                 0.9874,                0.79785,                0.86462,                0.87372,                0.85311,                0.55374,                 0.5874,                0.98905,                0.26524,                0.96144,             0.00028072,             0.00028072,             0.00028072
                     87,                0.67485,                 1.0877,                0.33992,                 0.9283,                0.99459,                0.98224,                0.98601,                0.81205,                0.86606,                0.85732,                0.82288,                0.54227,                0.55608,                 1.0196,                0.29148,                0.95544,             0.00026422,             0.00026422,             0.00026422
                     88,                0.65642,                 1.0247,                0.33075,                0.93317,                0.99324,                0.97917,                0.98594,                0.79693,                0.90765,                0.89583,                0.88512,                0.55895,                0.56281,                 1.0276,                0.29972,                0.95048,             0.00024772,             0.00024772,             0.00024772
                     89,                0.68186,                 1.0878,                0.32923,                0.94175,                0.99523,                0.98264,                0.98699,                0.80582,                0.90931,                0.89931,                0.90323,                0.56773,                0.56831,                 1.0314,                0.26769,                0.95338,             0.00023121,             0.00023121,             0.00023121
                     90,                0.68624,                 1.1368,                0.33587,                0.94258,                0.99612,                0.98611,                0.98597,                0.81209,                0.86706,                0.86111,                0.83107,                0.53589,                0.58382,                  1.014,                 0.2648,                0.95755,             0.00021471,             0.00021471,             0.00021471
                     91,                0.62287,                 1.0165,                0.29533,                0.93355,                0.99469,                 0.9845,                0.98589,                0.80871,                0.89494,                 0.8874,                0.86042,                 0.5334,                0.59573,                 1.0394,                0.26494,                0.96763,             0.00019821,             0.00019821,             0.00019821
                     92,                0.61225,                 1.0161,                0.29059,                0.93821,                0.99405,                0.98611,                0.98595,                0.79934,                0.90831,                0.90278,                0.89455,                0.55136,                0.58282,                 1.0606,                0.26956,                0.96425,              0.0001817,              0.0001817,              0.0001817
                     93,                0.61264,                 1.0069,                0.28978,                0.93222,                0.99325,                0.98611,                0.98693,                0.78886,                0.92205,                0.91667,                0.90437,                0.55864,                0.57153,                 1.0208,                0.26643,                0.96142,              0.0001652,              0.0001652,              0.0001652
                     94,                 0.6132,                0.99902,                0.27869,                0.93688,                0.99355,                0.98611,                0.98602,                0.81088,                 0.8652,                0.86111,                0.83619,                0.54785,                0.56136,                  1.008,                0.25907,                0.96065,              0.0001487,              0.0001487,              0.0001487
                     95,                0.60755,                 0.9927,                0.27955,                0.92364,                0.99509,                0.98407,                0.98597,                0.80636,                0.89535,                0.88685,                0.87645,                0.55883,                0.57048,                 1.0209,                0.26126,                0.96246,             0.00013219,             0.00013219,             0.00013219
                     96,                0.59419,                0.99915,                0.28085,                0.91534,                0.99494,                0.98442,                 0.9859,                0.78951,                 0.9095,                0.90109,                0.90663,                  0.572,                0.59374,                 1.0459,                0.26714,                0.97013,             0.00011569,             0.00011569,             0.00011569
                     97,                0.58573,                0.96635,                0.27757,                0.93241,                0.99496,                0.98451,                 0.9859,                0.80647,                0.88099,                0.87342,                 0.8595,                0.55594,                 0.5825,                 1.0504,                0.26242,                0.96882,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     98,                0.58401,                0.99695,                0.27013,                 0.9234,                0.99492,                0.98611,                0.98593,                0.81149,                0.86659,                0.86111,                0.84768,                0.55292,                0.58379,                  1.038,                0.26087,                0.96937,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     99,                0.57721,                0.95466,                0.26973,                0.91445,                 0.9947,                0.98611,                0.98598,                0.80755,                0.88056,                  0.875,                0.86527,                0.55619,                0.58069,                 1.0107,                0.26273,                0.96984,              6.618e-05,              6.618e-05,              6.618e-05
                    100,                0.57728,                0.97154,                0.27015,                0.91457,                0.99655,                0.98611,                0.98604,                 0.8084,                0.85405,                0.84722,                0.82799,                0.55181,                0.58833,                  1.028,                0.26025,                0.96952,             4.9677e-05,             4.9677e-05,             4.9677e-05
